State_Name,County,MeanIncome,MedianIncome,StdIncome,NumRecords
South Carolina,York County,66816.53333333334,55069.0,47653.13333333333,15
South Dakota,Aurora County,61713.4608399546,49617.0,45771.376844494895,881
South Dakota,Beadle County,54929.5,51404.5,40470.2,10
South Dakota,Bennett County,38296.0,30810.0,32945.0,2
South Dakota,Bon Homme County,53864.833333333336,39723.5,44419.166666666664,6
South Dakota,Brookings County,50924.5,56544.0,34513.0,10
South Dakota,Brown County,64332.42857142857,300000.0,35045.642857142855,14
South Dakota,Brule County,30475.2,39270.0,21303.6,5
South Dakota,Buffalo County,58078.0,26366.0,47811.0,2
South Dakota,Butte County,42944.0,35964.0,33910.8,5
South Dakota,Campbell County,40304.75,37072.5,31454.75,4
South Dakota,Charles Mix County,49656.25,36759.5,41358.0,8
South Dakota,Clark County,44673.75,38843.5,31563.5,8
South Dakota,Clay County,48114.666666666664,40589.0,42869.333333333336,3
South Dakota,Codington County,57340.857142857145,52821.0,34769.142857142855,7
South Dakota,Corson County,34024.8,32433.0,27637.8,5
South Dakota,Custer County,44572.0,41214.0,36033.2,5
South Dakota,Davison County,49993.5,51151.0,36845.75,4
South Dakota,Day County,46086.666666666664,36733.0,32199.11111111111,9
South Dakota,Deuel County,46555.142857142855,37531.0,31101.14285714286,7
South Dakota,Dewey County,46854.0,38956.0,36298.142857142855,7
South Dakota,Douglas County,50570.8,42498.0,33749.4,5
South Dakota,Edmunds County,51605.0,42760.5,40414.25,4
South Dakota,Fall River County,44291.0,40087.0,31246.666666666668,3
South Dakota,Faulk County,58423.0,45933.0,40379.857142857145,7
South Dakota,Grant County,49686.0,56531.0,33565.77777777778,9
South Dakota,Gregory County,47311.42857142857,34551.0,36560.0,7
South Dakota,Haakon County,40730.0,30799.0,36289.5,2
South Dakota,Hamlin County,61305.0,48921.0,45228.28571428572,7
South Dakota,Hand County,59712.25,51403.0,50349.75,4
South Dakota,Hanson County,64934.5,53938.0,32448.75,4
South Dakota,Harding County,54485.5,47301.5,36952.0,2
South Dakota,Hughes County,60824.666666666664,52493.0,45818.666666666664,3
South Dakota,Hutchinson County,55857.375,40290.0,30455.25,8
South Dakota,Hyde County,64404.0,57881.0,41244.0,1
South Dakota,Jackson County,48907.4,300000.0,20454.4,5
South Dakota,Jerauld County,56447.333333333336,300000.0,40793.666666666664,3
South Dakota,Jones County,49559.333333333336,28502.0,28681.333333333332,3
South Dakota,Kingsbury County,45039.444444444445,45550.0,30803.88888888889,9
South Dakota,Lake County,59610.75,63158.5,41767.0,8
South Dakota,Lawrence County,48859.57142857143,41236.0,35222.71428571428,7
South Dakota,Lincoln County,71085.3,76014.5,45346.4,10
South Dakota,Lyman County,55486.333333333336,173266.0,39927.166666666664,6
South Dakota,Marshall County,42661.666666666664,33736.5,34365.333333333336,6
South Dakota,McCook County,52642.0,49204.0,39222.2,5
South Dakota,McPherson County,33586.6,29304.0,17158.4,5
South Dakota,Meade County,62254.42857142857,55416.0,36920.57142857143,7
South Dakota,Mellette County,28813.0,17144.5,27037.5,4
South Dakota,Miner County,54112.333333333336,172874.0,43402.166666666664,6
South Dakota,Minnehaha County,76592.4,65438.0,47287.0,15
South Dakota,Moody County,53154.8,46226.0,35277.4,5
South Dakota,Oglala Lakota County,29762.14285714286,22176.0,24422.428571428572,7
South Dakota,Pennington County,57842.07142857143,48803.0,40717.07142857143,14
South Dakota,Perkins County,36291.0,35066.0,31871.333333333332,3
South Dakota,Potter County,47657.0,174336.0,39410.5,4
South Dakota,Roberts County,44193.92307692308,44883.0,33245.53846153846,13
South Dakota,Sanborn County,57884.25,173531.0,48634.5,4
South Dakota,Spink County,58921.545454545456,55615.0,38302.545454545456,11
South Dakota,Stanley County,69034.0,54912.0,59048.0,1
South Dakota,Sully County,75778.0,57815.0,43517.333333333336,3
South Dakota,Todd County,29372.6,24117.0,25803.4,10
South Dakota,Tripp County,39420.5,37061.0,29541.25,4
South Dakota,Turner County,50741.9,42544.0,36373.1,10
South Dakota,Union County,69320.42857142857,57163.0,50024.142857142855,7
South Dakota,Walworth County,47984.333333333336,43905.5,36880.333333333336,6
South Dakota,Yankton County,48380.142857142855,48766.0,34097.42857142857,7
South Dakota,Ziebach County,34325.0,29771.5,26361.0,2
Tennessee,Anderson County,57022.079246624024,42010.5,42944.018123667374,5628
Tennessee,Bedford County,50637.2,35517.0,37014.0,5
Tennessee,Benton County,35514.0,26196.0,31350.333333333332,3
Tennessee,Bledsoe County,38411.0,21728.0,42801.0,1
Tennessee,Blount County,56965.818181818184,51443.0,45321.63636363636,11
Tennessee,Bradley County,51163.666666666664,38784.5,41050.166666666664,6
Tennessee,Campbell County,48996.833333333336,33142.5,36079.333333333336,6
Tennessee,Cannon County,43732.0,36398.0,35981.5,2
Tennessee,Carroll County,42247.75,31767.0,34426.125,8
Tennessee,Carter County,42420.142857142855,31144.0,34726.57142857143,7
Tennessee,Cheatham County,71277.0,64755.0,49890.5,4
Tennessee,Chester County,29906.25,23754.0,27198.75,4
Tennessee,Claiborne County,38132.75,23142.5,36049.75,4
Tennessee,Clay County,33397.0,19888.0,38064.0,1
Tennessee,Cocke County,36965.0,29958.5,34315.0,2
Tennessee,Coffee County,50231.2,41770.0,39457.4,5
Tennessee,Crockett County,42254.6,31132.0,38965.0,5
Tennessee,Cumberland County,49915.0,40053.5,41192.666666666664,6
Tennessee,Davidson County,104402.0,133871.0,56119.28571428572,7
Tennessee,DeKalb County,50224.5,36371.5,44455.25,4
Tennessee,Decatur County,36005.333333333336,26651.0,37186.333333333336,3
Tennessee,Dickson County,46005.666666666664,35869.5,37105.666666666664,6
Tennessee,Dyer County,49371.0,34179.0,43559.0,3
Tennessee,Fayette County,53881.36363636364,61472.0,41632.09090909091,11
Tennessee,Fentress County,37597.75,36151.0,31684.5,4
Tennessee,Franklin County,63660.125,42961.5,46780.375,8
Tennessee,Gibson County,46992.8,32631.5,36784.5,10
Tennessee,Giles County,47683.2,35260.0,39662.8,5
Tennessee,Grainger County,43032.666666666664,30480.0,37941.666666666664,3
Tennessee,Greene County,46879.0,32355.0,40278.8,5
Tennessee,Grundy County,40296.625,25624.0,36924.625,8
Tennessee,Hamblen County,22507.5,15242.5,22244.5,2
Tennessee,Hamilton County,75914.15789473684,56513.0,55219.47368421053,19
Tennessee,Hancock County,23867.0,13163.0,26044.0,1
Tennessee,Hardeman County,39195.0,30151.0,35256.555555555555,9
Tennessee,Hardin County,45889.142857142855,26223.0,39033.28571428572,7
Tennessee,Hawkins County,43346.875,39618.5,32924.125,8
Tennessee,Haywood County,36110.0,23239.0,38028.0,2
Tennessee,Henderson County,49871.5,37084.5,43342.333333333336,6
Tennessee,Henry County,40388.6,37675.0,30930.6,5
Tennessee,Hickman County,40049.4,24055.0,37003.6,5
Tennessee,Houston County,42620.5,33079.5,34353.5,2
Tennessee,Humphreys County,54112.333333333336,42680.0,39968.0,3
Tennessee,Jackson County,35321.5,28724.0,33744.0,2
Tennessee,Jefferson County,46751.166666666664,38978.0,37019.5,6
Tennessee,Johnson County,36942.0,25944.0,42436.0,1
Tennessee,Knox County,70482.33333333333,36974.0,53180.333333333336,3
Tennessee,Lake County,39144.5,26671.0,38382.0,2
Tennessee,Lauderdale County,34447.75,24966.0,31084.5,4
Tennessee,Lawrence County,40804.166666666664,33907.0,32588.0,6
Tennessee,Lewis County,42956.0,35966.0,36608.0,1
Tennessee,Lincoln County,43924.4,31503.0,35675.2,5
Tennessee,Loudon County,45128.833333333336,32954.5,36466.666666666664,6
Tennessee,Macon County,36397.0,24425.5,34341.0,2
Tennessee,Madison County,54418.5,56345.0,38802.25,4
Tennessee,Marion County,52448.875,44973.5,39789.375,8
Tennessee,Marshall County,48494.25,41721.0,36573.0,4
Tennessee,Maury County,55550.666666666664,36001.0,41951.333333333336,3
Tennessee,McMinn County,38116.71428571428,29195.0,33943.57142857143,7
Tennessee,McNairy County,36087.181818181816,28190.0,29602.909090909092,11
Tennessee,Meigs County,39097.0,28299.0,35582.0,1
Tennessee,Monroe County,43587.5,29550.0,40387.5,4
Tennessee,Montgomery County,56391.0,47401.0,42701.0,1
Tennessee,Morgan County,39959.0,36881.0,29996.571428571428,7
Tennessee,Obion County,43153.6,35640.5,29870.9,10
Tennessee,Overton County,38096.0,29241.0,37575.0,1
Tennessee,Perry County,35874.0,25664.5,34213.0,2
Tennessee,Pickett County,34922.0,25195.0,36567.0,1
Tennessee,Polk County,37342.0,22040.0,39722.666666666664,3
Tennessee,Putnam County,42110.5,27198.5,39812.5,4
Tennessee,Rhea County,39894.666666666664,26763.0,39838.0,3
Tennessee,Roane County,51147.0,35994.5,39437.5,6
Tennessee,Robertson County,64548.545454545456,63323.0,40338.63636363636,11
Tennessee,Rutherford County,72616.42857142857,56069.0,46709.857142857145,7
Tennessee,Scott County,38662.333333333336,28665.5,31688.0,6
Tennessee,Sequatchie County,53407.0,40512.0,45932.0,2
Tennessee,Sevier County,52194.833333333336,42905.0,43266.5,6
Tennessee,Shelby County,92315.42857142857,94213.0,59419.42857142857,7
Tennessee,Smith County,49487.666666666664,39216.0,42739.333333333336,3
Tennessee,Stewart County,27410.0,18100.0,26670.666666666668,3
Tennessee,Sullivan County,55733.0,37885.0,47808.77777777778,9
Tennessee,Sumner County,67597.66666666667,189007.0,46235.61111111111,18
Tennessee,Tipton County,60255.625,49014.5,45534.125,8
Tennessee,Trousdale,51944.0,39265.0,47776.0,1
Tennessee,Unicoi County,44729.0,28283.0,41041.0,3
Tennessee,Union County,40990.0,32540.0,35704.333333333336,3
Tennessee,Van Buren County,40573.0,29665.0,36036.0,1
Tennessee,Warren County,41292.25,28705.0,35825.0,4
Tennessee,Washington County,52502.375,47935.5,40176.375,8
Tennessee,Wayne County,38332.666666666664,25417.0,38176.0,3
Tennessee,Weakley County,41309.5,31042.0,35512.666666666664,6
Tennessee,White County,35885.5,28520.5,30735.0,2
Tennessee,Williamson County,107049.83333333333,92170.0,62928.833333333336,6
Tennessee,Wilson County,69469.4,75673.0,46446.8,5
Texas,Anderson County,66216.21618672613,50427.0,46744.02808482376,21079
Texas,Andrews County,76095.5,58221.5,62318.5,2
Texas,Angelina County,47060.71428571428,39520.0,40380.71428571428,7
Texas,Aransas County,51729.0,42745.5,49078.666666666664,6
Texas,Archer County,68854.33333333333,62068.5,50158.166666666664,6
Texas,Armstrong County,78140.0,60879.0,54724.0,1
Texas,Atascosa County,54415.71428571428,41000.0,44106.71428571428,7
Texas,Austin County,66534.0,44925.5,48006.0,6
Texas,Bailey County,45038.0,35524.0,35884.0,1
Texas,Bandera County,55684.333333333336,43239.0,45667.333333333336,3
Texas,Bastrop County,56698.875,47684.0,43772.75,8
Texas,Baylor County,49100.0,32512.0,52680.0,1
Texas,Bee County,53016.77777777778,37743.0,47074.11111111111,9
Texas,Bell County,57051.357142857145,47304.0,43665.28571428572,14
Texas,Bexar County,90816.81818181818,82298.0,56424.818181818184,33
Texas,Blanco County,57798.666666666664,42118.0,47461.666666666664,3
Texas,Borden County,71945.0,300000.0,33853.0,1
Texas,Bosque County,49435.0,37076.0,42354.75,8
Texas,Bowie County,53410.7,39540.0,47287.2,10
Texas,Brazoria County,69368.0,58691.0,49398.62962962963,27
Texas,Brazos County,57253.142857142855,47792.0,40725.28571428572,7
Texas,Brewster County,54596.5,39051.5,39288.75,4
Texas,Briscoe County,48090.5,34848.0,41908.0,2
Texas,Brooks County,34946.4,26704.0,20672.4,5
Texas,Brown County,47020.5,36663.5,37869.666666666664,6
Texas,Burleson County,58120.666666666664,44958.0,51454.0,3
Texas,Burnet County,60216.625,47410.5,42562.5,8
Texas,Caldwell County,48210.57142857143,43763.0,32505.285714285714,7
Texas,Calhoun County,61748.75,51266.5,48478.25,4
Texas,Callahan County,46351.75,42166.0,35850.5,4
Texas,Cameron County,42872.43137254902,32614.0,31993.098039215685,51
Texas,Camp County,42555.0,165728.0,32314.5,2
Texas,Carson County,70322.5,62396.5,45849.0,4
Texas,Cass County,42840.666666666664,32125.0,36956.11111111111,9
Texas,Castro County,56257.0,44476.0,42911.666666666664,3
Texas,Chambers County,54862.5,48116.0,43022.666666666664,12
Texas,Cherokee County,42607.90909090909,41193.0,31767.636363636364,11
Texas,Childress County,51915.0,34227.0,46650.0,1
Texas,Clay County,57270.0,42470.0,45620.857142857145,7
Texas,Cochran County,47045.0,35664.5,39750.0,2
Texas,Coke County,45085.666666666664,41414.0,25057.333333333332,3
Texas,Coleman County,33967.0,28140.0,28977.0,3
Texas,Collin County,83890.63636363637,83093.0,53793.72727272727,33
Texas,Collingsworth County,57066.0,168550.5,38697.75,4
Texas,Colorado County,55484.0,42598.0,46384.0,4
Texas,Comal County,80190.75,68230.5,47472.875,8
Texas,Comanche County,44763.333333333336,35499.0,39190.333333333336,3
Texas,Concho County,49302.0,169880.0,35707.0,2
Texas,Cooke County,64719.375,61331.0,47493.125,8
Texas,Coryell County,45425.42857142857,43895.0,30877.14285714286,7
Texas,Cottle County,36779.0,32246.0,30689.0,1
Texas,Crane County,63687.0,58273.0,45642.0,1
Texas,Crockett County,60478.0,51702.0,41802.0,1
Texas,Crosby County,47124.666666666664,35988.0,40478.0,3
Texas,Culberson County,45346.0,34445.0,46789.0,1
Texas,Dallam County,58429.0,47003.0,43429.5,2
Texas,Dallas County,74215.67741935483,56688.0,50750.83870967742,31
Texas,Dawson County,44689.8,40021.0,32870.2,5
Texas,DeWitt County,53904.75,36839.5,49894.0,4
Texas,Deaf Smith County,50963.0,40593.0,43195.0,1
Texas,Delta County,44258.0,30325.5,41424.5,2
Texas,Denton County,94132.77551020408,92087.0,54253.836734693876,49
Texas,Dickens County,44307.0,35564.5,39924.5,2
Texas,Dimmit County,36481.333333333336,33227.0,27960.0,6
Texas,Donley County,43088.0,33348.0,38513.666666666664,3
Texas,Duval County,38182.4,27937.0,33250.0,5
Texas,Eastland County,37633.5,30885.5,34665.0,6
Texas,Ector County,74129.75,70629.5,56686.0,4
Texas,Edwards County,47396.0,34410.0,40272.0,1
Texas,El Paso County,44346.31578947369,32683.0,33205.0,19
Texas,Ellis County,68439.57142857143,56389.0,42957.380952380954,21
Texas,Erath County,30631.333333333332,37607.0,27319.0,3
Texas,Falls County,34858.5,29661.0,26522.833333333332,6
Texas,Fannin County,50728.307692307695,36771.0,35009.692307692305,13
Texas,Fayette County,55521.5,40576.5,49676.166666666664,6
Texas,Fisher County,29797.666666666668,33406.0,22439.0,3
Texas,Floyd County,47717.5,35964.5,43860.0,2
Texas,Foard County,42082.0,25682.0,33691.0,1
Texas,Fort Bend County,88865.2,64401.0,56473.13333333333,30
Texas,Franklin County,37052.0,28139.5,40252.5,2
Texas,Freestone County,52176.333333333336,48150.0,42718.166666666664,6
Texas,Frio County,50721.166666666664,39498.5,45779.166666666664,6
Texas,Gaines County,48336.5,51124.0,35275.25,4
Texas,Galveston County,76516.11764705883,63810.0,56395.41176470588,17
Texas,Garza County,56118.0,47344.0,44522.0,1
Texas,Gillespie County,59238.333333333336,48433.0,48193.0,3
Texas,Glasscock County,75580.0,300000.0,57594.0,1
Texas,Goliad County,57344.0,47162.0,49448.0,1
Texas,Gonzales County,42788.5,34826.0,35386.25,4
Texas,Gray County,54238.333333333336,41895.0,41359.333333333336,3
Texas,Grayson County,51709.7,44577.0,39474.55,20
Texas,Gregg County,55397.181818181816,46825.0,43185.36363636364,11
Texas,Grimes County,54396.0,47121.0,46884.6,5
Texas,Guadalupe County,63420.58823529412,51791.0,44926.82352941176,17
Texas,Hale County,51353.666666666664,41979.5,40525.0,6
Texas,Hall County,46917.0,45513.0,42547.25,4
Texas,Hamilton County,48581.666666666664,33665.0,39657.666666666664,3
Texas,Hansford County,64895.0,46060.0,47127.0,3
Texas,Hardeman County,50094.0,38249.5,43123.5,2
Texas,Hardin County,77155.85714285714,64564.0,53474.57142857143,7
Texas,Harris County,94345.91304347826,73710.5,60532.760869565216,46
Texas,Harrison County,55679.857142857145,35054.0,47324.142857142855,7
Texas,Hartley County,56003.666666666664,51257.0,36124.0,3
Texas,Haskell County,46645.666666666664,34094.0,39371.166666666664,6
Texas,Hays County,72655.30769230769,60214.0,48132.846153846156,13
Texas,Hemphill County,66929.0,55724.0,54185.0,1
Texas,Henderson County,49768.19047619047,37648.0,40595.52380952381,21
Texas,Hidalgo County,40350.80357142857,29338.5,35181.857142857145,56
Texas,Hill County,51250.21428571428,41146.0,38013.21428571428,14
Texas,Hockley County,55635.333333333336,44659.5,44741.666666666664,6
Texas,Hood County,69866.44444444444,66522.0,51135.11111111111,9
Texas,Hopkins County,52865.25,44236.0,42010.25,4
Texas,Houston County,39575.2,25559.0,37339.4,5
Texas,Howard County,63249.0,48942.0,48241.25,4
Texas,Hudspeth County,44172.666666666664,24143.0,42739.666666666664,3
Texas,Hunt County,51801.21428571428,34557.0,42136.92857142857,14
Texas,Hutchinson County,54212.8,46518.0,42567.6,5
Texas,Irion County,68971.0,58184.0,54616.0,1
Texas,Jack County,59092.333333333336,47007.0,48145.333333333336,3
Texas,Jackson County,61938.4,45146.0,47466.6,5
Texas,Jasper County,47803.166666666664,30479.0,36923.666666666664,6
Texas,Jeff Davis County,54119.5,40739.5,45883.5,2
Texas,Jefferson County,69383.90909090909,60344.0,54413.09090909091,11
Texas,Jim Hogg County,29003.6,32897.0,21331.8,5
Texas,Jim Wells County,47411.933333333334,45570.0,30689.466666666667,15
Texas,Johnson County,75558.11764705883,51165.0,45035.0,17
Texas,Jones County,52916.666666666664,40216.5,42115.0,6
Texas,Karnes County,58170.25,36563.5,54071.5,4
Texas,Kaufman County,68210.27272727272,63460.0,40040.954545454544,22
Texas,Kendall County,91551.0,58288.0,64069.0,3
Texas,Kenedy County,46368.0,38101.0,37584.0,1
Texas,Kent County,48107.5,37931.5,36155.0,2
Texas,Kerr County,53067.0,43409.5,42540.5,2
Texas,Kimble County,44211.0,27334.0,44482.0,1
Texas,King County,72402.0,58787.0,58234.0,1
Texas,Kinney County,43636.0,38286.0,30188.0,3
Texas,Kleberg County,39421.5,36666.5,34093.0,4
Texas,Knox County,46049.25,34550.5,39702.0,4
Texas,La Salle County,48761.333333333336,33475.0,32860.0,3
Texas,Lamar County,63044.375,41306.5,51761.875,8
Texas,Lamb County,47305.0,38017.0,36802.71428571428,7
Texas,Lampasas County,55246.0,39306.0,39303.5,4
Texas,Lavaca County,53406.25,43871.5,42745.75,4
Texas,Lee County,55349.5,43277.5,42667.5,2
Texas,Leon County,61520.375,46168.5,49288.125,8
Texas,Liberty County,55986.333333333336,45351.0,45755.4,15
Texas,Limestone County,56467.42857142857,35903.0,35300.142857142855,7
Texas,Lipscomb County,72769.4,66271.0,50687.6,5
Texas,Live Oak County,56232.0,45455.0,46642.5,2
Texas,Llano County,65101.5,38064.0,54421.5,6
Texas,Loving County,58774.0,300000.0,36697.0,1
Texas,Lubbock County,67853.0,44459.0,50316.444444444445,9
Texas,Lynn County,50072.75,38002.5,42821.25,4
Texas,Madison County,49753.0,53737.0,29305.0,3
Texas,Marion County,44635.5,27220.0,50044.5,2
Texas,Martin County,39707.0,51764.0,33531.333333333336,3
Texas,Mason County,35252.0,28290.0,30250.0,1
Texas,Matagorda County,48846.666666666664,39633.5,41685.833333333336,6
Texas,Maverick County,40988.166666666664,30369.0,40315.916666666664,12
Texas,McCulloch County,41234.0,33610.0,34940.0,2
Texas,McLennan County,60002.36363636364,49681.0,44492.86363636364,22
Texas,McMullen County,78676.0,51552.0,70838.0,1
Texas,Medina County,58697.444444444445,41852.0,38448.88888888889,9
Texas,Menard County,44608.0,31412.0,38681.0,1
Texas,Midland County,105752.0,90308.5,72506.0,2
Texas,Milam County,45657.8,30595.0,42082.8,5
Texas,Mills County,42563.5,32894.0,38002.5,2
Texas,Mitchell County,63011.75,55522.5,47122.25,4
Texas,Montague County,55693.666666666664,44422.0,43580.333333333336,6
Texas,Montgomery County,65628.35,55307.0,48171.45,20
Texas,Moore County,41874.25,45874.5,29647.5,4
Texas,Morris County,35943.6,29458.0,31638.6,5
Texas,Motley County,41640.0,29853.5,37540.0,2
Texas,Nacogdoches County,47624.333333333336,33094.5,41573.166666666664,6
Texas,Navarro County,47015.94736842105,38775.0,37914.36842105263,19
Texas,Newton County,57249.333333333336,38942.0,47066.0,3
Texas,Nolan County,52628.666666666664,41169.0,43198.666666666664,3
Texas,Nueces County,54973.166666666664,45440.0,35801.22222222222,18
Texas,Ochiltree County,45294.5,175103.0,26572.5,2
Texas,Oldham County,76876.33333333333,44340.0,64980.0,3
Texas,Orange County,56103.88888888889,46837.0,42866.77777777778,9
Texas,Palo Pinto County,45484.333333333336,33758.5,37827.166666666664,6
Texas,Panola County,55733.25,42090.5,48885.25,4
Texas,Parker County,75484.94736842105,65561.0,48212.31578947369,19
Texas,Parmer County,51222.333333333336,44080.0,36992.333333333336,3
Texas,Pecos County,65694.75,55773.0,44719.5,4
Texas,Polk County,51191.4,38499.5,40496.9,10
Texas,Potter County,84350.5,66649.5,59209.0,2
Texas,Presidio County,34713.333333333336,24671.0,28219.666666666668,3
Texas,Rains County,36376.25,27510.0,37518.5,4
Texas,Randall County,83211.66666666667,79119.5,59884.833333333336,6
Texas,Reagan County,65701.0,57145.0,47930.0,1
Texas,Real County,39365.5,29959.0,33348.0,2
Texas,Red River County,42616.166666666664,26580.0,34297.833333333336,6
Texas,Reeves County,48971.5,35546.0,43160.5,4
Texas,Refugio County,55344.2,58404.0,44315.6,5
Texas,Roberts County,62246.0,57185.0,44512.0,1
Texas,Robertson County,40739.5,28853.0,35127.25,4
Texas,Rockwall County,71155.7,82247.5,43108.8,10
Texas,Runnels County,48266.666666666664,35541.0,39067.0,3
Texas,Rusk County,60073.444444444445,44644.0,48300.11111111111,9
Texas,Sabine County,41742.333333333336,27052.0,43909.333333333336,3
Texas,San Augustine County,42549.5,28397.0,42478.0,2
Texas,San Jacinto County,74360.8,45125.0,58773.2,5
Texas,San Patricio County,60808.666666666664,48179.0,39685.7037037037,27
Texas,San Saba County,44200.5,33263.0,33355.0,2
Texas,Schleicher County,56632.0,46361.0,47506.0,1
Texas,Scurry County,70475.0,56888.0,53325.0,2
Texas,Shackelford County,33709.0,36309.0,26697.333333333332,3
Texas,Shelby County,43324.6,25618.0,46157.2,5
Texas,Sherman County,63024.0,52773.0,44775.5,2
Texas,Smith County,62836.5,59882.5,49349.083333333336,12
Texas,Somervell County,52708.0,38076.0,49286.0,1
Texas,Starr County,31368.31623931624,46213.0,16902.196581196582,117
Texas,Stephens County,47794.0,36124.0,45542.0,1
Texas,Sterling County,62475.0,55789.0,47902.0,1
Texas,Stonewall County,45593.0,31956.0,48003.0,1
Texas,Sutton County,64222.0,51827.0,48100.0,1
Texas,Swisher County,47499.666666666664,35015.0,37729.333333333336,3
Texas,Tarrant County,80755.71111111112,64465.0,52202.555555555555,45
Texas,Taylor County,55544.444444444445,42497.0,41578.22222222222,9
Texas,Terrell County,49176.0,31470.0,48029.0,1
Texas,Terry County,56892.333333333336,43119.0,46247.666666666664,3
Texas,Throckmorton County,58509.0,36309.0,51938.333333333336,3
Texas,Titus County,41594.5,36179.5,35136.75,4
Texas,Tom Green County,49605.5,43520.0,43685.0,4
Texas,Travis County,101574.83333333333,91336.5,64540.03333333333,30
Texas,Trinity County,41894.666666666664,31523.0,37079.0,3
Texas,Tyler County,57181.0,40621.5,46363.0,6
Texas,Upshur County,56442.0,42621.5,37759.625,8
Texas,Upton County,63334.5,45886.0,54680.5,2
Texas,Uvalde County,46569.8,36582.0,41030.4,5
Texas,Val Verde County,49315.0,44133.0,37344.71428571428,7
Texas,Van Zandt County,53350.22222222222,35240.0,46441.11111111111,9
Texas,Victoria County,60210.4,48575.0,43716.8,5
Texas,Walker County,43331.333333333336,30664.0,38622.666666666664,3
Texas,Waller County,58628.28571428572,41798.0,48044.142857142855,7
Texas,Ward County,54949.0,49912.0,44425.833333333336,6
Texas,Washington County,60808.0,48333.0,47713.5,2
Texas,Webb County,30612.74358974359,24806.0,14824.71794871795,39
Texas,Wharton County,61122.28571428572,44593.0,42664.71428571428,7
Texas,Wheeler County,57946.666666666664,56446.0,42349.0,3
Texas,Wichita County,55586.666666666664,46938.5,41085.833333333336,6
Texas,Wilbarger County,47385.0,36920.0,39702.0,1
Texas,Willacy County,33820.7,25799.0,28020.8,10
Texas,Williamson County,68775.36842105263,64003.0,48195.21052631579,19
Texas,Wilson County,42787.666666666664,46643.0,34128.0,6
Texas,Winkler County,47901.666666666664,55947.0,36450.0,3
Texas,Wise County,57348.6875,50021.0,43354.125,16
Texas,Wood County,51423.857142857145,40997.0,39812.857142857145,7
Texas,Yoakum County,61007.0,47451.0,48859.5,2
Texas,Young County,50607.333333333336,36772.0,43510.0,3
Texas,Zapata County,52563.583333333336,35560.5,28277.833333333332,12
Texas,Zavala County,24936.5,27259.0,17841.833333333332,6
Utah,Beaver County,72980.51687856203,63609.0,47432.4344585708,2281
Utah,Box Elder County,68481.84210526316,58477.0,44990.42105263158,19
Utah,Cache County,67798.45833333333,64298.5,43635.708333333336,24
Utah,Carbon County,54068.3,42352.5,37687.9,10
Utah,Daggett County,58827.333333333336,300000.0,31066.0,3
Utah,Davis County,84864.2,76628.0,52897.26666666667,15
Utah,Duchesne County,70101.42857142857,63692.0,46242.0,7
Utah,Emery County,58647.333333333336,50886.0,40951.88888888889,9
Utah,Garfield County,53885.666666666664,41323.0,41039.444444444445,9
Utah,Grand County,45697.666666666664,40787.0,30220.0,3
Utah,Iron County,49820.666666666664,53632.0,32672.333333333332,9
Utah,Juab County,49669.0,50044.5,32965.833333333336,6
Utah,Kane County,56062.2,53168.0,41480.2,5
Utah,Millard County,57495.846153846156,56804.0,38777.0,13
Utah,Morgan County,99506.33333333333,113057.0,65219.0,3
Utah,Piute County,44398.0,38977.0,33976.75,4
Utah,Rich County,67825.8,66651.0,49375.4,5
Utah,Salt Lake County,83648.60869565218,75930.0,55897.34782608696,23
Utah,San Juan County,40184.92857142857,28646.5,33641.07142857143,14
Utah,Sanpete County,59450.07692307692,49191.0,43173.46153846154,13
Utah,Sevier County,57607.083333333336,51641.0,41310.666666666664,12
Utah,Summit County,86006.125,87310.5,55477.0625,16
Utah,Tooele County,68852.2,74432.5,43014.2,10
Utah,Uintah County,52014.11111111111,68286.0,33993.22222222222,9
Utah,Utah County,80088.5,69887.0,49672.71875,32
Utah,Wasatch County,65046.22222222222,73785.0,46723.77777777778,9
Utah,Washington County,67187.26315789473,52299.0,48600.21052631579,19
Utah,Wayne County,48598.857142857145,41330.0,33723.57142857143,7
Utah,Weber County,77925.33333333333,74013.5,48568.38888888889,18
Vermont,Addison County,67061.58028169014,55629.0,49775.185915492955,710
Vermont,Bennington County,65528.666666666664,44893.0,54488.88888888889,9
Vermont,Caledonia County,59395.25,36852.5,39314.875,8
Vermont,Chittenden County,68508.0,58344.0,48053.88888888889,9
Vermont,Essex County,41419.0,32029.0,34431.25,4
Vermont,Franklin County,51959.6,41251.0,44460.2,5
Vermont,Grand Isle County,56034.0,45866.0,39519.0,1
Vermont,Lamoille County,53850.833333333336,44780.5,42269.5,6
Vermont,Orange County,53095.857142857145,41343.0,42956.0,7
Vermont,Orleans County,50011.13333333333,42100.0,41116.13333333333,15
Vermont,Rutland County,54632.8,42070.5,42824.8,10
Vermont,Washington County,63732.42857142857,59279.5,46102.642857142855,14
Vermont,Windham County,54042.0,49547.0,43649.4,10
Vermont,Windsor County,59485.52631578947,41805.0,48956.68421052631,19
Virginia,Accomack County,80648.02607740872,64920.5,51141.28136151523,7286
Virginia,Albemarle County,87213.1,75860.0,59611.7,10
Virginia,Alexandria,106738.0,89961.0,72567.0,1
Virginia,Alleghany County,44984.2,35350.0,44567.4,5
Virginia,Amelia County,34802.0,18904.0,33931.0,1
